PitchNo,Date,Time,Batter,PitchUID,Equipment,Handedness,Plane Score,Connection Score,Rotation Score,Bat_Speed,Rotational_Acceleration,OPE,Attack_Angle,Early_Connection,Connection_at_Impact,Vertical_Bat_Angle,Power,Peak_Hand_Speed,Time_to_Contact,PAofInning,PitchofPA,PitcherThrows,PitcherTeam,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,wOBA,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,Connection_Diff,PC1,PC2,PC3,PC4,PC5
211,7/13/19,8:42:03 PM,Player B,3189119c-a5d0-11e9-b28c-1c1bb52a548f,Axe Bat (iOS Only) 33.5 in / 30.5 oz,L,66,61,46,64.5,10.6,85,5,95,86,-46,3.69,19.4,0.15,4,3,Left,HAR_MAR,Right,WAR_GAT,Stretch,7,Bottom,2,1,1,Slider,Curveball,InPlay,Undefined,LineDrive,Single,0.89,0,0,NA,73.54764022,1.427831778,0.196412123,2134.081643,272.0384949,0.125,5.228771005,-2.068433734,4.648298735,-54.91906094,-0.416902077,10.27317298,2.009052377,-1.02572438,66.98995466,-8.667724435,2.097588058,0.531347169,78.50640439,10.70097459,-14.17461032,3039.72683,104.7687156,7.439274382,-33.51735346,147.5972404,147.261933,-19.41957584,1.547288208,-5.255625603,-0.658708474,2.03934202,50,5.326415195,-0.696753059,-106.7297575,0.891480074,-5.995031772,20.27118865,-32.92542975,WAR_GAT,HAR_MAR,CCBLWareham,CCBL,CCBL,20190713-CCBLWareham-1,9,-0.581764294,1.64508316,1.234861316,-0.012009564,-1.546604623
273,7/13/19,9:19:46 PM,Player B,782ae280-a5d5-11e9-b28c-1c1bb52a548f,Axe Bat (iOS Only) 33.5 in / 30.5 oz,L,57,53,44,62.2,9.2,73,10,104,89,-31,3.3,18.7,0.15,3,1,Right,HAR_MAR,Right,WAR_GAT,Stretch,9,Bottom,2,0,0,Fastball,Fastball,InPlay,Undefined,GroundBall,Error,0,0,0,NA,98.30119371,-1.964999637,-2.257596894,2277.34446,208.9694465,0.041666667,5.968264315,0.553671975,5.955036452,-13.26218344,15.79159065,8.757539498,3.038823859,-0.811067968,88.85985882,-4.470559535,-0.599574558,0.387947356,79.8936251,-3.931692225,-2.557865185,NA,NA,NA,NA,29.42927165,29.02079111,-0.787028294,0.246404419,-5.445102111,9.167023415,-0.37930727,50,5.804772959,5.323295975,-142.8298917,-5.369809888,-11.12625571,36.22733892,-13.44260063,WAR_GAT,HAR_MAR,CCBLWareham,CCBL,CCBL,20190713-CCBLWareham-1,15,-1.73365395,0.11845601,0.796594304,-0.579066721,-0.42242253
164,7/14/19,6:36:21 PM,Player B,cf2c3c44-a687-11e9-978a-cc2f719c057b,Axe Bat (iOS Only) 33.5 in / 30.5 oz,L,61,44,49,65.9,12.1,78,11,100,78,-30,3.7,18.5,0.15,2,2,Right,BRE_WHI,Left,WAR_GAT,Windup,4,Top,1,0,1,Slider,Slider,InPlay,Undefined,LineDrive,Single,0.89,0,0,NA,81.5653682,0.106066806,-2.399292369,1938.870987,127.27477,0.427083333,5.809461704,3.00604278,5.246015207,-37.89006583,6.22853489,-8.238095737,2.751708236,0.063748561,72.78844981,-7.00187661,-3.951126123,0.478059974,90.48948841,9.708796992,-1.236610533,1086.529132,109.7926442,11.69720197,-6.750750296,186.8017314,182.9430769,-5.040475382,1.695090942,3.493616825,3.269187415,-2.780033638,50,5.792212937,5.220056423,-118.2469478,-1.002058268,4.796839805,28.89963157,-27.68535701,BRE_WHI,WAR_GAT,CCBLBrewster,CCBL,CCBL,20190714-CCBLBrewster-1,22,-0.823959287,0.001327911,-0.418917907,-0.58712827,-0.472133715
79,7/16/19,6:41:44 PM,Player B,e5cf83a8-a81a-11e9-92df-cc2f719bf2a2,Axe Bat (iOS Only) 33.5 in / 30.5 oz,L,56,45,43,63.9,9,72,7,104,83,-31,3.48,18.7,0.15,2,4,Right,FAL_COM,Right,WAR_GAT,Windup,3,Top,1,0,2,Fastball,Fastball,InPlay,Undefined,LineDrive,Single,0.89,0,0,NA,90.86067251,-2.035529166,-3.105640434,2334.239931,200.0434014,0.53125,6.287444677,2.161214774,5.746269409,-13.85613458,20.55365641,7.510359156,3.234317868,-0.106780584,81.9044021,-4.645815994,-1.688815742,0.422194465,90.47065795,3.3635722,-2.397801974,2734.910636,NA,NA,NA,92.8333597,91.56008288,-4.027182938,0.757195435,-5.026968427,11.70954291,-1.907856012,50,6.109920721,6.901786089,-131.8516527,-5.158155536,-8.731952004,31.50888273,-11.83432131,FAL_COM,WAR_GAT,CCBLFalmouth,CCBL,CCBL,20190716-CCBLFalmouth-1,21,-1.451968599,-0.066847695,0.274049664,-0.925547285,-0.620471964
253,7/16/19,8:24:14 PM,Player B,37f747c6-a829-11e9-92df-cc2f719bf2a2,Axe Bat (iOS Only) 33.5 in / 30.5 oz,L,58,53,43,67.1,8.9,75,10,92,78,-36,3.74,20.1,0.16,3,7,Left,FAL_COM,Right,WAR_GAT,Windup,7,Top,2,3,2,Slider,Slider,InPlay,Undefined,LineDrive,Single,0.89,0,0,NA,75.95594559,0.738035027,2.930419544,2132.993133,241.2892993,0.083333333,4.729558558,-3.249287545,5.391992164,-46.93026097,2.975013758,5.517232363,1.51124366,-0.041089793,68.98226018,-8.007817011,3.963394741,0.508445893,89.24562608,6.528304274,2.145562715,1049.947919,109.9989883,4.278597566,-0.30261664,143.2604015,142.1385104,-0.878919683,1.249302368,-1.995360715,1.345447787,2.984062238,50,4.763255316,-5.806339343,-110.2221742,0.0262629,-2.419362291,22.22324572,-30.54270159,FAL_COM,WAR_GAT,CCBLFalmouth,CCBL,CCBL,20190716-CCBLFalmouth-1,14,-0.889318317,0.683522369,-0.250490568,0.434706944,-0.926873639
339,7/16/19,9:12:25 PM,Player B,ec73e6ab-a82f-11e9-92df-cc2f719bf2a2,Axe Bat (iOS Only) 33.5 in / 30.5 oz,L,62,49,46,62.1,10.6,80,4,94,76,-32,3.38,18.1,0.15,4,7,Right,FAL_COM,Right,WAR_GAT,Stretch,9,Top,2,3,2,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,0,1,0,NA,95.24295979,-2.394998321,-2.576217166,2441.499537,196.1558109,0.520833333,5.96603908,1.592470987,6.047099907,-8.310431673,23.34092838,6.770270901,3.053050664,-0.229608428,83.76683179,-3.99086755,-1.274673441,0.404918581,90.17239981,-3.639921885,-12.93258328,NA,NA,NA,NA,34.0162071,32.66774818,-12.59453193,0.256082153,-4.717730565,13.71942424,-1.395693587,50,5.775290347,5.992270365,-138.0876778,-6.052408412,-8.759616625,41.72890527,-6.700593676,FAL_COM,WAR_GAT,CCBLFalmouth,CCBL,CCBL,20190716-CCBLFalmouth-1,18,-1.329292173,1.177301401,-0.075617388,-1.09608095,-0.356991452
15,7/19/19,4:37:08 PM,Player B,fa87233a-aa64-11e9-b28d-1c1bb52a548f,Axe Bat (iOS Only) 33.5 in / 30.5 oz,L,61,47,42,62.8,8.4,79,7,79,81,-49,3.24,19.8,0.16,2,3,Right,FAL_COM,Left,WAR_GAT,Windup,1,Bottom,1,0,2,ChangeUp,ChangeUp,InPlay,Undefined,GroundBall,Single,0.89,0,0,NA,87.67906921,-0.425541889,-5.787178285,1861.67431,256.8586733,0.104166667,5.114750507,3.066725128,5.581683494,-32.04649747,5.114879153,22.05794523,2.044791646,-0.517678731,79.5898987,-6.413357349,-1.666094345,0.438750289,90.13330649,6.226450434,-1.984005444,1029.963351,109.8698249,5.592883182,-5.339601185,153.4478538,153.4478538,-3.417205395,1.319978027,-13.48845082,2.857541264,-2.582328622,50,5.057335896,12.12208734,-126.8822321,-2.018609456,-21.866052,27.31562213,-27.54170444,WAR_GAT,FAL_COM,CCBLWareham,CCBL,CCBL,20190719-CCBLWareham-1,-2,-1.359882584,2.865221574,1.005628512,1.26810176,-1.072015837
76,6/17/19,6:39:35 PM,Player B,dbb6edb9-9150-11e9-92da-cc2f719bf2a2,Bat,L,57,25,39,37.8,6.6,73,-5,125,104,-43,1.04,17.6,0.18,2,1,Left,FAL_COM,Left,WAR_GAT,Windup,3,Top,1,0,0,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,0,1,0,NA,87.43952517,-2.907155524,4.320326639,2182.584231,133.0892048,0.4375,7.232687794,-3.076063606,5.501357082,-21.50934435,15.898818,-17.03386483,2.711486464,-0.447664511,79.49428381,-6.914920162,1.135241495,0.440204731,93.08335663,-8.388734428,-19.69700029,NA,NA,NA,NA,18.7130413,13.1861265,-16.70334802,0.129923706,10.34742111,9.327438391,2.709819778,50,6.963887947,-8.991965337,-126.6449131,-7.176695836,16.70903618,27.24832014,-17.1120825,FAL_COM,WAR_GAT,CCBLFalmouth,CCBL,CCBL,20190617-CCBLFalmouth-1,21,-6.639325958,0.988085676,4.379917725,-2.214503624,-0.142291502
299,7/8/19,9:30:39 PM,Player C,1f7e8c86-a1ea-11e9-b28b-1c1bb52a548f,Axe Bat (iOS Only) 33.5 in / 30.5 oz,R,50,40,60,62.8,17.8,64,19,100,74,-26,2.97,24.5,0.17,4,1,Right,COT_KET,Left,WAR_GAT,Stretch,8,Bottom,1,0,0,Fastball,Fastball,InPlay,Undefined,GroundBall,Triple,1.62,0,2,NA,86.55010841,-3.065219685,-1.587331473,2111.110516,208.871633,0.041666667,5.896622661,0.921869109,6.304062139,-17.19130191,19.54854252,10.79779769,1.636551751,0.359061554,79.06960178,-6.308260993,0.462834451,0.436254756,87.77106831,14.07030247,-14.188298,2808.366403,104.4554382,18.74968536,-34.48230077,230.5460549,229.7723102,-22.20349318,2.379528198,-6.369433938,11.58716363,-0.81077441,50,5.663443271,3.172789403,-125.837664,-7.241550106,-10.18304419,26.23947306,-13.64923137,WAR_GAT,COT_KET,CCBLWareham,CCBL,CCBL,20190708-CCBLWareham-1,26,-1.042980101,-1.342774959,-0.130041654,1.040182126,1.467173682
146,6/14/19,8:03:49 PM,Player C,1184e41d-8f01-11e9-b286-1c1bb52a548f,Bat,L,48,30,41,68.6,7.8,63,13,119,101,-31,4.02,20.6,0.15,8,7,Right,ORL_FIR,Left,WAR_GAT,Stretch,4,Bottom,2,2,2,Fastball,Fastball,InPlay,Undefined,FlyBall,Out,0,1,0,NA,87.80002477,-2.616201317,-2.889853135,2360.182812,210.7982071,0.041666667,5.853080571,1.930813294,5.771872862,-16.2224963,20.50678171,12.24421039,2.06206556,0.259906557,79.46405056,-5.66490157,-0.58090892,0.436192018,86.42389762,26.47469203,0.837113243,2508.396782,109.9958551,47.46383669,-0.90556007,314.7740592,308.3130228,-3.074638541,4.309887085,-7.480614379,11.84525695,-1.699383761,50,5.626979795,6.035496747,-127.4159097,-6.354756704,-12.17267807,28.66498637,-12.89909436,WAR_GAT,ORL_FIR,CCBLWareham,CCBL,CCBL,20190614-CCBLWareham-1,18,-0.914277877,-1.840796373,1.34212309,-0.132457914,-1.25624683
281,6/14/19,9:13:34 PM,Player C,cf83fce8-8f0a-11e9-b286-1c1bb52a548f,Bat,L,53,29,45,67.5,10.1,68,9,117,104,-32,3.94,20.3,0.15,3,6,Right,ORL_FIR,Left,WAR_GAT,Windup,8,Bottom,2,2,2,Fastball,Fastball,InPlay,Undefined,LineDrive,Single,0.89,0,0,NA,92.95628404,-2.090916908,-3.955643734,2244.443721,215.6403862,0.052083333,5.561431794,2.812115654,6.632969606,-18.01351359,13.7182908,9.857356443,2.140732793,0.006565929,84.19091649,-5.530309573,-2.070758213,0.40543282,79.78594743,14.69516283,2.147481457,1455.759062,109.9696381,18.59091397,2.57601183,206.2883382,206.2883382,0.801865543,2.266499023,-6.697357317,8.265575643,-2.548679931,50,5.412403646,9.049525157,-134.9980679,-5.46211869,-12.22825795,32.30015181,-17.08248538,WAR_GAT,ORL_FIR,CCBLWareham,CCBL,CCBL,20190614-CCBLWareham-1,13,-0.784501495,-1.116629622,1.878300512,-0.349367073,-1.133195288
20,6/16/19,4:24:38 PM,Player C,c7b6f780-9074-11e9-b286-1c1bb52a548f,Bat,L,51,45,38,68.5,6.2,66,13,110,91,-26,3.57,19.6,0.17,1,2,Right,CHA_ANG,Left,WAR_GAT,Windup,1,Bottom,0,0,1,ChangeUp,Splitter,InPlay,Undefined,LineDrive,Single,0.89,0,0,NA,80.3607034,-1.04625439,-2.724349469,1437.003713,250.1689013,0.09375,5.174344522,1.583410217,6.125127191,-36.60346975,6.584850721,18.37162246,1.15577645,0.594300271,73.13612793,-7.952202968,0.765243033,0.472992959,69.47266915,16.43592837,8.361254388,1093.163892,109.3298173,13.46470758,12.12393142,164.150802,163.9542863,5.807651549,1.971542358,-10.86375154,3.91566053,-1.384689843,50,5.075334587,5.047226208,-116.8033062,-3.153317178,-14.84167502,24.27980533,-26.82461095,WAR_GAT,CHA_ANG,CCBLWareham,CCBL,CCBL,20190616-CCBLWareham-1,19,-2.009051971,-1.232233977,-0.040119336,0.104979953,-1.033830409
125,6/16/19,5:21:36 PM,Player C,b61d9a81-907c-11e9-b286-1c1bb52a548f,Bat,L,30,25,32,60.6,3.2,40,3,132,96,-14,3.06,17,0.16,3,2,Right,CHA_ANG,Left,WAR_GAT,Stretch,4,Bottom,1,0,1,Fastball,Fastball,InPlay,Undefined,GroundBall,Single,0.89,0,0,NA,88.9993593,-1.659996397,-3.647050295,2163.071463,206.7356749,0.041666667,6.034693822,2.610857914,5.993144884,-15.32180292,20.38720114,10.28651632,3.216127312,0.084042315,79.83809637,-4.567880054,-1.693956538,0.430091032,82.87469253,-2.606708503,-11.09870467,1830.429282,NA,NA,NA,37.59219739,37.08824475,-11.59736381,0.306326294,-6.803502757,11.63589471,-2.329095,50,5.895426544,7.907663124,-129.1187257,-4.229518386,-11.2749027,31.48275054,-12.89080793,WAR_GAT,CHA_ANG,CCBLWareham,CCBL,CCBL,20190616-CCBLWareham-1,36,-4.059626336,-3.19345988,0.689709034,-2.481702806,0.003322963
196,6/16/19,5:57:52 PM,Player C,cf85e210-9081-11e9-b286-1c1bb52a548f,Bat,L,42,30,40,73.9,7.4,55,19,128,92,-16,4.72,20.6,0.15,2,5,Right,CHA_ANG,Left,WAR_GAT,Stretch,6,Bottom,0,3,1,Fastball,Fastball,InPlay,Undefined,LineDrive,Single,0.89,0,0,NA,89.60420871,-2.360543316,-2.196196137,2253.979703,216.914802,0.052083333,6.04200277,0.915811387,5.065791089,-17.22755989,18.98374448,14.28664585,2.377927415,0.034750582,81.00091174,-5.558415467,0.466802032,0.433105404,64.54829561,36.7242459,11.6469983,2756.07984,108.492336,51.7107131,18.14877158,225.0904352,224.7900949,8.457904892,3.788989868,-8.180602935,10.69838866,-0.718347199,50,5.804498854,4.455712825,-129.9647318,-5.99857595,-13.84248526,29.95283193,-14.07119128,WAR_GAT,CHA_ANG,CCBLWareham,CCBL,CCBL,20190616-CCBLWareham-1,36,-0.400152373,-4.217248545,-0.725989131,-0.697145881,-0.954018989
3,6/17/19,6:00:30 PM,Player C,549d7986-914b-11e9-92da-cc2f719bf2a2,Bat,L,58,26,45,70.5,9.8,75,-3,122,104,-38,4.47,21.4,0.14,1,3,Left,FAL_COM,Left,WAR_GAT,Windup,1,Top,0,1,1,Fastball,Fastball,InPlay,Undefined,GroundBall,Single,0.89,0,0,NA,88.04685831,-3.211315435,4.683234425,2205.315354,137.4025746,0.4375,7.247586664,-3.12545479,5.47212424,-21.4752472,15.61243245,-14.38713528,2.440011937,0.067383026,79.85052076,-7.211999913,1.993515441,0.438315017,96.10330138,-5.656196076,-26.47791722,NA,NA,NA,NA,23.20500339,14.3817117,-25.62573714,0.161904907,9.081035957,9.289032711,2.723286922,50,6.950223541,-9.945643184,-127.3920247,-7.903446692,14.79575086,28.25575617,-17.03940815,FAL_COM,WAR_GAT,CCBLFalmouth,CCBL,CCBL,20190617-CCBLFalmouth-1,18,0.560817343,-0.897816781,2.417007129,-1.552909272,-2.233070339
119,6/17/19,7:00:12 PM,Player C,aee23808-9153-11e9-92da-cc2f719bf2a2,Bat,L,49,34,54,66.5,14.8,63,10,111,103,-34,3.82,20.5,0.15,7,7,Left,FAL_COM,Left,WAR_GAT,Stretch,4,Top,2,2,2,Slider,Curveball,InPlay,Undefined,FlyBall,Out,0,1,0,NA,72.8596554,-0.466918868,2.078781571,2043.162803,247.9666664,0.09375,7.247572785,-3.054798542,5.430471401,-50.86085129,3.627676532,9.090386591,2.571647599,-0.349838593,66.03383984,-9.948267142,3.790727386,0.53128072,78.07540264,32.00171246,-13.13311723,4263.282973,104.8425857,53.87651227,-33.28707181,274.8226562,265.8879434,-26.00380615,4.156161499,-4.134011876,2.096513327,2.864719394,50,7.17207983,-4.094308983,-105.7453541,-2.294746648,-4.5749606,21.83826302,-29.8539135,FAL_COM,WAR_GAT,CCBLFalmouth,CCBL,CCBL,20190617-CCBLFalmouth-1,8,-0.582037458,-0.745551604,2.241479586,0.323022303,-0.315689217
258,6/17/19,8:24:46 PM,Player C,7dc3c215-915f-11e9-92da-cc2f719bf2a2,Bat,L,43,25,44,60.7,9.3,57,7,121,107,-33,2.78,17.4,0.17,3,4,Left,FAL_COM,Left,WAR_GAT,Stretch,8,Top,2,0,2,Slider,Slider,InPlay,Undefined,LineDrive,Out,0,1,0,NA,76.86059258,-1.135794957,2.679513358,2228.364833,242.3186096,0.083333333,6.448060007,-3.240314399,5.079792947,-43.02109583,6.207848175,11.92177741,1.7911454,0.28050878,70.19142808,-9.058940001,4.895154057,0.504988837,56.0973946,23.47101277,-10.21087302,3391.271994,106.5183151,15.81883302,-27.45573877,149.2473741,137.4336608,-16.05677606,2.333181763,-5.424792553,3.619887183,2.977581057,50,6.30761437,-5.595203049,-111.5020645,-3.572982053,-6.74518896,22.35882174,-27.67307957,FAL_COM,WAR_GAT,CCBLFalmouth,CCBL,CCBL,20190617-CCBLFalmouth-1,14,-3.589308532,-1.007019947,2.44418408,-0.292401167,-0.626235666
61,6/23/19,3:27:35 PM,Player C,f6aa5ab5-95ec-11e9-bca8-1c1bb52a52af,Bat,L,46,56,50,66.7,12.8,60,15,100,92,-31,3.56,21.2,0.16,2,1,Left,ORL_FIR,Left,WAR_GAT,Windup,3,Top,1,0,0,Fastball,Fastball,InPlay,Undefined,LineDrive,Single,0.89,0,0,NA,90.14045745,-2.296069271,1.082495036,2206.648428,158.0307371,0.46875,5.634081004,-0.620127249,6.278268002,-14.7421619,19.10288207,-7.718984102,2.28786869,-0.265568533,82.25054423,-5.082327562,-0.382455298,0.418715521,93.25490076,11.56601129,7.808830629,NA,108.403518,12.60697761,18.67288674,181.5910593,181.5910593,10.54542182,1.65425415,4.53362794,11.11066372,0.544097191,50,5.457483908,-2.242893118,-131.1628097,-5.709690764,7.87575609,28.46590143,-12.87275638,ORL_FIR,WAR_GAT,CCBLOrleans,CCBL,CCBL,20190623-CCBLOrleans-1,8,-1.052194465,-0.510821682,0.978679629,1.151057776,0.16069257
133,6/23/19,4:06:38 PM,Player C,6aa1985c-95f2-11e9-bca8-1c1bb52a52af,Bat,L,38,35,49,63.9,12.2,50,17,117,95,-29,3.01,21.6,0.18,1,4,Right,ORL_FIR,Left,WAR_GAT,Windup,6,Top,0,2,1,ChangeUp,ChangeUp,InPlay,Undefined,Popup,Out,0,1,0,NA,86.46114118,-2.665361423,-4.171601007,2123.68113,226.3369304,0.0625,5.914508596,2.915233957,6.788282397,-21.99159068,14.41592979,15.14075602,1.640830083,0.362570893,78.65731854,-6.862655853,-1.271337871,0.43427724,59.20963952,49.83103856,6.583265403,3678.512024,109.9846813,60.25023556,1.835270588,161.0069916,71.88179925,-0.160090573,4.213412476,-9.704355213,8.84817071,-2.650186251,50,5.73271653,8.761502313,-125.5337597,-6.43258435,-15.36662999,27.23501992,-18.16316763,ORL_FIR,WAR_GAT,CCBLOrleans,CCBL,CCBL,20190623-CCBLOrleans-1,22,-2.684767572,-2.339855245,1.186365905,1.097877439,0.221632047
60,6/23/19,5:37:46 PM,Player C,2282ea99-95ff-11e9-bca8-1c1bb52a52af,Bat,L,55,39,41,63.8,8,72,13,108,100,-30,3.52,18.2,0.15,1,3,Right,ORL_FIR,Left,WAR_GAT,Windup,3,Top,0,1,1,Curveball,Curveball,InPlay,Undefined,GroundBall,Out,0,1,0,NA,74.94943928,1.426450241,-0.947556697,2426.381143,28.26654207,0.291666667,5.754343924,1.664583761,5.455233925,-63.46757729,-12.65093948,-6.776612363,1.801025435,0.21285201,68.79511781,-10.36114032,-2.21823855,0.513067472,87.4649376,-9.330833962,10.57486474,NA,NA,NA,NA,11.6567833,11.12357315,8.152470319,0.081577759,3.3167533,-7.169494903,-1.576547729,50,5.837271518,1.999332336,-108.9149312,0.858712221,3.945713558,20.84895492,-40.70310414,ORL_FIR,WAR_GAT,CCBLOrleans,CCBL,CCBL,20190623-CCBLOrleans-2,8,-1.777810085,-0.138716135,1.301111146,-0.2185581,-0.757920464
108,6/23/19,6:05:04 PM,Player C,f1b5ada4-9602-11e9-bca8-1c1bb52a52af,Bat,L,50,24,43,66.7,9.2,65,-1,126,104,-35,3.95,21,0.15,6,2,Right,ORL_FIR,Left,WAR_GAT,Stretch,4,Top,2,1,0,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,0,1,0,NA,89.24713909,-1.141445372,-3.691923472,2084.255751,230.1839592,0.072916667,5.409760657,2.412517792,6.765112478,-22.64055676,11.36530976,13.67165893,2.478420042,0.175833888,81.32822102,-5.465397222,-1.076759815,0.419709154,86.4921314,-2.168366766,-27.4619074,2318.805754,NA,NA,NA,33.72984272,33.0862385,-28.24563391,0.26862854,-8.693619817,6.665691219,-2.176723507,50,5.3263267,8.003225311,-129.7857939,-3.206147917,-14.76162532,28.30548981,-20.85581307,ORL_FIR,WAR_GAT,CCBLOrleans,CCBL,CCBL,20190623-CCBLOrleans-2,22,-0.80567399,-1.526841486,2.451856472,-1.43322528,-1.609206026
176,6/23/19,6:47:53 PM,Player C,f2d26461-9608-11e9-bca8-1c1bb52a52af,Bat,L,53,32,51,66.4,13.1,69,6,114,104,-32,4.02,21.2,0.14,2,4,Right,ORL_FIR,Left,WAR_GAT,Stretch,7,Top,1,2,1,Fastball,Fastball,InPlay,Undefined,LineDrive,Single,0.89,0,0,NA,88.01192384,-1.393916003,-2.027873225,2340.640553,207.2740976,0.041666667,5.754736868,1.839513358,6.434866218,-25.86433649,9.059842713,4.687877221,2.317417812,0.365931104,81.36862589,-6.26468294,-1.141184765,0.425338429,88.23734529,13.45939446,-26.41276139,3473.378008,93.82659875,16.91486409,-57.41573658,204.5748897,182.3331483,-36.92312323,2.154960327,-3.086874736,5.326002737,-1.697666553,50,5.643789232,4.402491788,-128.1946521,-3.875033919,-5.181214355,24.35865275,-23.23453394,ORL_FIR,WAR_GAT,CCBLOrleans,CCBL,CCBL,20190623-CCBLOrleans-2,10,-0.02028915,-0.702129062,2.368111324,-0.633670511,-0.601198763
118,6/24/19,7:51:57 PM,Player C,0fc6c0a6-96db-11e9-b289-1c1bb52a548f,Bat,L,62,44,56,64.5,15.7,81,0,105,97,-25,4.15,18.8,0.13,5,5,Left,HYA_HAR,Left,WAR_GAT,Windup,4,Bottom,1,2,2,Curveball,Curveball,InPlay,Undefined,GroundBall,Out,0,1,0,NA,72.8753198,1.377390859,0.593080082,2274.866849,297.2687812,0.166666667,6.05254572,-0.525548096,4.977587,-58.47535904,-3.593947254,6.872355551,2.48066045,0.607244207,66.46155543,-9.427900081,1.873080113,0.533192652,84.22971195,-13.87513045,-20.03718112,NA,NA,NA,NA,10.53289555,10.53289555,-21.45598308,0.079464111,-3.412797714,-2.314744335,0.46292831,50,6.1391089,-1.304524343,-105.8008498,0.763026295,-3.820419416,20.13961172,-34.76526402,WAR_GAT,HYA_HAR,CCBLWareham,CCBL,CCBL,20190624-CCBLWareham-1,8,0.375146742,0.629767312,1.644727012,-1.946684091,-0.020932303
83,6/28/19,7:45:59 PM,Player C,e2e8194c-99fe-11e9-b15b-d0c637ddbcc3,Bat,L,62,69,48,65.9,11.6,80,7,94,88,-35,3.75,20.8,0.15,6,3,Right,CHA_ANG,Left,WAR_GAT,Stretch,3,Top,1,0,2,Curveball,Curveball,InPlay,Undefined,GroundBall,Out,0,1,0,NA,83.05361734,-0.200263804,-1.839708558,2347.698329,56.54240078,0.333333333,5.602420891,2.234846124,5.831303121,-44.10182022,-3.765476502,-5.640780993,1.741041826,0.054317966,76.77320591,-8.410271635,-2.897125201,0.457109011,85.47377658,-2.740108658,15.75184339,NA,NA,NA,NA,26.20173822,25.13043159,14.79319041,0.199348755,2.536131086,-1.970926635,-2.081547627,50,5.560037624,4.055334714,-120.8642531,-1.776610482,3.761454166,22.9726507,-35.09722167,CHA_ANG,WAR_GAT,CCBLChatham,CCBL,CCBL,20190628-CCBLChatham-1,6,-0.263573823,1.106813484,0.944424971,0.030389846,-0.625522779
170,6/28/19,8:30:02 PM,Player C,091e8289-9a05-11e9-b15b-d0c637ddbcc3,Bat,L,53,47,46,65.2,10.4,69,19,109,91,-19,3.21,21.4,0.17,2,1,Right,CHA_ANG,Left,WAR_GAT,Windup,6,Top,1,0,0,ChangeUp,ChangeUp,InPlay,Undefined,Popup,Out,0,1,0,NA,83.080135,-1.028481217,-3.599441927,1545.814777,238.6017221,0.083333333,5.525571991,2.387750903,6.41843959,-30.34449186,9.5480104,15.70466123,2.049534913,0.383579129,75.61209719,-6.787135589,-0.608182627,0.454587152,54.2355524,47.75047418,-26.32253014,4282.166318,91.17907864,35.99612628,-61.53347418,139.9995111,66.91409015,-35.78690376,3.362564087,-9.733046396,5.568235042,-2.138173642,50,5.438262715,7.16847146,-120.7404222,-2.996305539,-14.25420264,25.24604879,-24.01927898,CHA_ANG,WAR_GAT,CCBLChatham,CCBL,CCBL,20190628-CCBLChatham-1,18,-1.912633186,-1.471703259,0.023488794,0.338807163,0.273319745
257,6/28/19,9:14:59 PM,Player C,5324f912-9a0b-11e9-b15b-d0c637ddbcc3,Bat,L,53,33,37,59.5,5.8,69,13,119,96,-19,2.58,17.6,0.18,1,5,Left,CHA_ANG,Left,WAR_GAT,Windup,9,Top,0,2,2,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,0,1,0,NA,88.0144889,-1.488988434,3.939474199,2194.965748,131.9302103,0.4375,5.469866661,-1.606564438,6.116454416,-21.69085511,14.60572065,-16.29907945,2.282228652,0.682777226,79.18195035,-5.607755278,0.839625666,0.433615049,75.67154599,-0.24285029,16.27256442,1408.577989,NA,NA,NA,37.87400809,37.25332463,15.16879412,0.339177856,10.18602121,8.460636572,1.313118585,50,5.344409208,-8.300187871,-127.7006762,-3.984630721,16.54011551,30.38202086,-18.43562181,CHA_ANG,WAR_GAT,CCBLChatham,CCBL,CCBL,20190628-CCBLChatham-1,23,-4.222025527,-1.349281002,0.390997135,-0.867279682,-0.295453671
